Year,Date,Open,High,Low,Close,Adj Close,Volume
2017,31,960.6,963.7,947.2,963.7,963.7,99.10000
2017,1,963.7,1003.1,958.7,998.3,998.3,148.00000
2017,2,998.6,1031.4,996.7,1021.8,1021.8,222.00000
2017,3,1021.6,1044.1,1021.6,1043.8,1043.8,185.00000
2017,4,1044.4,1159.4,1044.4,1154.7,1154.7,345.00000
2017,5,1156.7,1191.1,910.4,1013.4,1013.4,510.00000
2017,6,1014.2,1046.8,883.9,902.2,902.2,352.00000
2017,7,903.5,908.6,823.6,908.6,908.6,280.00000
2017,8,908.2,942.7,887.2,911.2,911.2,159.00000
2017,9,913.2,913.7,879.8,902.8,902.8,142.00000
2017,10,902.4,914.9,901.1,907.7,907.7,116.00000
2017,11,908.1,919.4,762.8,777.8,777.8,311.00000
2017,12,775.2,826.2,755.8,804.8,804.8,222.00000
2017,13,803.7,829,780,824,824,169.00000
2017,14,825.1,835.1,812.5,818.4,818.4,93.10000
2017,15,818.1,823.3,812.9,821.8,821.8,71.00000
2017,16,821.8,834.5,820.3,831.5,831.5,82.80000
2017,17,830.9,910.6,830.8,907.9,907.9,155.00000
2017,18,909.4,917.5,858.3,886.6,886.6,226.00000
2017,19,888.3,904.6,884.3,899.1,899.1,106.00000
2017,20,898.2,899.4,887,895,895,86.70000
2017,21,895.5,927.4,895.5,921.8,921.8,111.00000
2017,22,922.2,937.5,897.6,924.7,924.7,117.00000
2017,23,925.5,928.3,916.7,921,921,73.60000
2017,24,910.7,924.1,892.3,892.7,892.7,111.00000
2017,25,891.9,903.3,891.7,901.5,901.5,121.00000
2017,26,902.4,919.3,902.2,917.6,917.6,132.00000
2017,27,918.4,923.2,915.8,919.8,919.8,126.00000
2017,28,919.8,923.9,919.8,921.6,921.6,69.00000
2017,29,922.1,923.4,919.1,919.5,919.5,60.90000
2017,30,920.2,923,919.5,920.4,920.4,78.20000
2017,31,921,972,921,970.4,970.4,165.00000
2017,1,970.9,989.1,970.7,989,989,150.00000
2017,2,990,1013.5,983.2,1011.8,1011.8,146.00000
2017,3,1011.5,1033.9,1008.8,1029.9,1029.9,201.00000
2017,4,1031.3,1045.9,1015.2,1042.9,1042.9,155.00000
2017,5,1043.5,1043.6,1022.4,1027.3,1027.3,114.00000
2017,6,1028.4,1044.6,1028.2,1038.2,1038.2,112.00000
2017,7,1040.1,1061.9,1040.1,1061.3,1061.3,146.00000
2017,8,1062.3,1079,1037.5,1063.1,1063.1,202.00000
2017,9,1064.7,1089,953.3,994.4,994.4,407.00000
2017,10,995.6,998.9,946.7,988.7,988.7,190.00000
2017,11,988.9,1009.3,982.8,1004.5,1004.5,102.00000
2017,12,1003.5,1004.8,996.9,999.2,999.2,67.50000
2017,13,998.9,1002.1,976,990.6,990.6,101.00000
2017,14,991.7,1011.5,986.5,1004.5,1004.5,138.00000
2017,15,1006.2,1008.8,1001.6,1007.5,1007.5,89.80000
2017,16,1007.7,1033.4,1007.7,1027.4,1027.4,122.00000
2017,17,1026.1,1053.2,1025.6,1046.2,1046.2,136.00000
2017,18,1049.2,1061.1,1047,1054.4,1054.4,99.10000
2017,19,1054.8,1056.8,1043.5,1047.9,1047.9,77.40000
2017,20,1048.7,1080.5,1041.7,1080,1080,109.00000
2017,21,1079.3,1117.3,1076.9,1115.3,1115.3,187.00000
2017,22,1114.8,1125.4,1100.6,1117.4,1117.4,136.00000
2017,23,1117.3,1176.6,1117,1166.7,1166.7,189.00000
2017,24,1172.7,1200.4,1132,1173.7,1173.7,331.00000
2017,25,1170.4,1174.8,1124.6,1143.8,1143.8,140.00000
2017,26,1144.3,1167.5,1130.2,1165.2,1165.2,116.00000
2017,27,1163.8,1182,1163.4,1180,1180,132.00000
2017,28,1180.7,1193.3,1171.8,1180,1180,185.00000
2017,1,1180,1222.5,1179.7,1222.5,1222.5,229.00000
2017,2,1224.7,1262.1,1215.6,1251,1251,368.00000
2017,3,1250.7,1280.3,1250.7,1275,1275,316.00000
2017,4,1277.4,1279.4,1230.5,1255.2,1255.2,183.00000
2017,5,1254.3,1267.3,1238.1,1267.1,1267.1,134.00000
2017,6,1267.5,1276,1264.6,1272.8,1272.8,154.00000
2017,7,1273.2,1275.6,1204.8,1223.5,1223.5,291.00000
2017,8,1223.2,1232.2,1148.1,1150,1150,333.00000
2017,9,1150.3,1197.5,1141.2,1188.5,1188.5,212.00000
2017,10,1189.4,1270.5,1077.3,1116.7,1116.7,564.00000
2017,11,1116.3,1193.8,1116.3,1175.8,1175.8,283.00000
2017,12,1176.6,1227,1175.4,1221.4,1221.4,227.00000
2017,13,1221.8,1237.4,1217,1231.9,1231.9,380.00000
2017,14,1232.2,1244.8,1220.7,1240,1240,245.00000
2017,15,1240.2,1251.6,1239.8,1249.6,1249.6,298.00000
2017,16,1251.3,1258,1152.4,1187.8,1187.8,639.00000
2017,17,1180.2,1180.2,1099.6,1100.2,1100.2,707.00000
2017,18,1099.7,1114.1,957.7,973.8,973.8,621.00000
2017,19,976.7,1069.9,976.7,1036.7,1036.7,407.00000
2017,20,1037.2,1063,1036.7,1054.2,1054.2,287.00000
2017,21,1055.4,1122.4,1055.4,1120.5,1120.5,337.00000
2017,22,1120.7,1120.7,1014.2,1049.1,1049.1,381.00000
2017,23,1050.1,1058,1028.9,1038.6,1038.6,249.00000
2017,24,1038.4,1040.5,934.4,937.5,937.5,491.00000
2017,25,936.5,975.8,903.7,972.8,972.8,436.00000
2017,26,974,1008,954.2,966.7,966.7,304.00000
2017,27,972.1,1046.4,972,1045.8,1045.8,373.00000
2017,28,1044.6,1064.7,1027.7,1047.2,1047.2,326.00000
2017,29,1046.1,1055.1,1015.9,1040,1040,298.00000
2017,30,1042.2,1049.3,1020,1026.4,1026.4,353.00000
2017,31,1026.6,1074.9,1026.6,1071.8,1071.8,447.00000
2017,1,1071.7,1091.7,1061.1,1080.5,1080.5,290.00000
2017,2,1080.6,1107.6,1075.4,1102.2,1102.2,514.00000
2017,3,1102.9,1151.7,1102.9,1143.8,1143.8,580.00000
2017,4,1145.5,1156.4,1120.5,1133.3,1133.3,436.00000
2017,5,1134.1,1135.1,1113.6,1124.8,1124.8,415.00000
2017,6,1125.8,1188.4,1125.8,1182.7,1182.7,511.00000
2017,7,1178.9,1186.6,1163.4,1176.9,1176.9,317.00000
2017,8,1172.7,1185,1162.6,1175.9,1175.9,209.00000
2017,9,1176.6,1197.2,1171.9,1187.9,1187.9,242.00000
2017,10,1187.3,1190.3,1179,1187.1,1187.1,216.00000
2017,11,1187.5,1208.1,1187.5,1205,1205,216.00000
2017,12,1204.8,1207.1,1196.8,1200.4,1200.4,289.00000
2017,13,1201,1205.9,1156.4,1169.3,1169.3,352.00000
2017,14,1170.3,1190.8,1159.8,1167.5,1167.5,255.00000
2017,15,1167.3,1188,1165,1172.5,1172.5,204.00000
2017,16,1172.6,1187.2,1172.6,1182.9,1182.9,183.00000
2017,17,1183.3,1194.9,1172.7,1193.9,1193.9,253.00000
2017,18,1193.8,1217.6,1193.8,1211.7,1211.7,271.00000
2017,19,1212.1,1215.5,1205.1,1210.3,1210.3,288.00000
2017,20,1211.1,1240.8,1208.4,1229.1,1229.1,315.00000
2017,21,1229.4,1235.9,1215.6,1222.1,1222.1,272.00000
2017,22,1222.7,1235.6,1208.5,1231.7,1231.7,249.00000
2017,23,1231.9,1232.2,1203.9,1207.2,1207.2,259.00000
2017,24,1209.6,1250.9,1209.6,1250.2,1250.2,236.00000
2017,25,1250.4,1267.6,1250,1265.5,1265.5,243.00000
2017,26,1266,1294.8,1265.9,1281.1,1281.1,330.00000
2017,27,1281.9,1319.7,1281.3,1317.7,1317.7,449.00000
2017,28,1317.7,1331.3,1292.4,1316.5,1316.5,527.00000
2017,29,1317.8,1327.2,1315.2,1321.8,1321.8,423.00000
2017,30,1321.9,1347.9,1314.9,1347.9,1347.9,413.00000
2017,1,1348.3,1434.3,1348.3,1421.6,1421.6,714.00000
2017,2,1421,1473.9,1415.7,1452.8,1452.8,477.00000
2017,3,1453.8,1492.8,1447.5,1490.1,1490.1,584.00000
2017,4,1490.7,1608.9,1490.7,1537.7,1537.7,934.00000
2017,5,1540.9,1618,1530.3,1555.4,1555.4,946.00000
2017,6,1556.8,1578.8,1542.5,1578.8,1578.8,583.00000
2017,7,1579.5,1596.7,1559.8,1596.7,1596.7,1080.00000
2017,8,1596.9,1723.3,1596.9,1723.3,1723.3,1340.00000
2017,9,1723.9,1833.5,1716.3,1755.4,1755.4,1170.00000
2017,10,1756.5,1788.4,1719.1,1787.1,1787.1,916.00000
2017,11,1780.4,1873.9,1755.3,1848.6,1848.6,799.00000
2017,12,1845.8,1856.2,1694,1724.2,1724.2,741.00000
2017,13,1723.1,1813,1651.1,1804.9,1804.9,580.00000
2017,14,1800.9,1831.4,1776.6,1808.9,1808.9,437.00000
2017,15,1808.4,1812.8,1708.5,1738.4,1738.4,732.00000
2017,16,1741.7,1785.9,1686.5,1734.4,1734.4,959.00000
2017,17,1726.7,1864.1,1661.9,1839.1,1839.1,1060.00000
2017,18,1818.7,1904.5,1807.1,1888.7,1888.7,894.00000
2017,19,1897.4,2004.5,1890.3,1987.7,1987.7,1160.00000
2017,20,1984.2,2084.7,1974.9,2084.7,2084.7,961.00000
2017,21,2067,2119.1,2037.5,2041.2,2041.2,1150.00000
2017,22,2043.2,2303.9,2017.9,2173.4,2173.4,1940.00000
2017,23,2191.6,2320.8,2178.5,2320.4,2320.4,1380.00000
2017,24,2321.4,2523.7,2321.4,2443.6,2443.6,1730.00000
2017,25,2446.2,2763.7,2285.3,2305,2305,2410.00000
2017,26,2320.9,2573.8,2072,2202.4,2202.4,1760.00000
2017,27,2196.3,2260.2,1855.8,2038.9,2038.9,1700.00000
2017,28,2054.1,2267.3,2054.1,2155.8,2155.8,1150.00000
2017,29,2159.4,2307.1,2107.2,2255.6,2255.6,995.00000
2017,30,2255.4,2302,2124.6,2175.5,2175.5,1440.00000
2017,31,2187.2,2311.1,2145.6,2286.4,2286.4,1540.00000
2017,1,2288.3,2448.4,2288.3,2407.9,2407.9,1650.00000
2017,2,2404,2488.6,2373.3,2488.6,2488.6,1320.00000
2017,3,2493.7,2581.9,2423.6,2515.4,2515.4,1510.00000
2017,4,2547.8,2585.9,2452.5,2511.8,2511.8,1360.00000
2017,5,2512.4,2686.8,2510.2,2686.8,2686.8,1370.00000
2017,6,2690.8,2999.9,2690.8,2863.2,2863.2,2090.00000
2017,7,2869.4,2869.4,2700.6,2732.2,2732.2,1520.00000
2017,8,2720.5,2815.3,2670.9,2805.6,2805.6,1280.00000
2017,9,2807.4,2901.7,2795.6,2823.8,2823.8,1350.00000
2017,10,2828.1,2951,2746.6,2947.7,2947.7,2020.00000
2017,11,2942.4,2996.6,2840.5,2958.1,2958.1,1750.00000
2017,12,2953.2,2997.3,2518.6,2659.6,2659.6,2570.00000
2017,13,2680.9,2789,2650.4,2717,2717,1780.00000
2017,14,2716.9,2786.8,2412.9,2506.4,2506.4,1700.00000
2017,15,2499.6,2534.7,2213,2464.6,2464.6,2030.00000
2017,16,2469.6,2539.9,2385.1,2518.6,2518.6,1200.00000
2017,17,2514,2685.2,2485,2655.9,2655.9,1530.00000
2017,18,2655.4,2662.1,2516.3,2548.3,2548.3,1180.00000
2017,19,2549,2662.9,2549,2589.6,2589.6,1450.00000
2017,20,2591.3,2763.4,2589.8,2721.8,2721.8,1850.00000
2017,21,2709.4,2772,2660.4,2689.1,2689.1,1630.00000
2017,22,2691,2723.7,2642.4,2705.4,2705.4,1100.00000
2017,23,2707.3,2765.2,2706.4,2744.9,2744.9,961.00000
2017,24,2738.5,2757.9,2583.2,2608.7,2608.7,983.00000
2017,25,2607.3,2682.3,2552.1,2589.4,2589.4,1160.00000
2017,26,2590.6,2615.3,2376.3,2478.4,2478.4,1660.00000
2017,27,2478.4,2552.4,2333,2552.4,2552.4,1490.00000
2017,28,2553,2604,2484.4,2574.8,2574.8,1180.00000
2017,29,2567.6,2588.8,2510.5,2539.3,2539.3,950.00000
2017,30,2539.2,2559.3,2478.4,2480.8,2480.8,860.00000
2017,1,2492.6,2515.3,2419.2,2434.6,2434.6,780.00000
2017,2,2436.4,2514.3,2394.8,2506.5,2506.5,804.00000
2017,3,2498.6,2595,2480.5,2564.1,2564.1,964.00000
2017,4,2561,2631.6,2559.4,2601.6,2601.6,986.00000
2017,5,2602.9,2622.6,2538.6,2602,2602,942.00000
2017,6,2608.1,2616.7,2581.7,2608.6,2608.6,762.00000
2017,7,2608.6,2916.1,2498.9,2518.7,2518.7,917.00000
2017,8,2520.3,2571.3,2492.3,2571.3,2571.3,733.00000
2017,9,2572.6,2635.5,2517.6,2518.4,2518.4,528.00000
2017,10,2525.3,2537.2,2321.1,2372.6,2372.6,1110.00000
2017,11,2385.9,2413.5,2296.8,2337.8,2337.8,1330.00000
2017,12,2332.8,2423.7,2275.1,2398.8,2398.8,1120.00000
2017,13,2402.7,2425.2,2340.8,2357.9,2357.9,836.00000
2017,14,2360.6,2363.3,2183.2,2233.3,2233.3,883.00000
2017,15,2230.1,2231.1,1990.4,1998.9,1998.9,994.00000
2017,16,1992,2058.8,1843,1929.8,1929.8,1180.00000
2017,17,1932.6,2230.5,1932.6,2228.4,2228.4,1200.00000
2017,18,2233.5,2387.6,2164.8,2318.9,2318.9,1510.00000
2017,19,2323.1,2397.2,2260.2,2273.4,2273.4,1250.00000
2017,20,2269.9,2900.7,2269.9,2817.6,2817.6,2250.00000
2017,21,2838.4,2838.4,2621.9,2667.8,2667.8,1490.00000
2017,22,2668.6,2862.4,2657.7,2810.1,2810.1,1180.00000
2017,23,2808.1,2832.2,2653.9,2730.4,2730.4,1070.00000
2017,24,2732.7,2777.3,2699.2,2754.9,2754.9,866.00000
2017,25,2757.5,2768.1,2481,2576.5,2576.5,1460.00000
2017,26,2577.8,2610.8,2450.8,2529.4,2529.4,937.00000
2017,27,2538.7,2693.3,2529.3,2671.8,2671.8,789.00000
2017,28,2679.7,2897.4,2679.7,2809,2809,1380.00000
2017,29,2807,2808.8,2692.8,2726.4,2726.4,804.00000
2017,30,2724.4,2758.5,2644.9,2757.2,2757.2,706.00000
2017,31,2763.2,2889.6,2720.6,2875.3,2875.3,861.00000
2017,1,2871.3,2921.4,2685.6,2718.3,2718.3,1320.00000
2017,2,2727.1,2762.5,2668.6,2710.7,2710.7,1090.00000
2017,3,2709.6,2813.3,2685.1,2804.7,2804.7,805.00000
2017,4,2806.9,2899.3,2743.7,2895.9,2895.9,1000.00000
2017,5,2897.6,3290,2874.8,3252.9,3252.9,1950.00000
2017,6,3257.6,3293.3,3155.6,3213.9,3213.9,1110.00000
2017,7,3212.8,3397.7,3180.9,3378.9,3378.9,1480.00000
2017,8,3370.2,3484.9,3345.8,3419.9,3419.9,1750.00000
2017,9,3420.4,3422.8,3247.7,3342.5,3342.5,1470.00000
2017,10,3341.8,3453.4,3319.5,3381.3,3381.3,1520.00000
2017,11,3373.8,3679.7,3372.1,3650.6,3650.6,2020.00000
2017,12,3650.6,3949.9,3613.7,3884.7,3884.7,2220.00000
2017,13,3880,4208.4,3857.8,4073.3,4073.3,3160.00000
2017,14,4066.1,4325.1,3989.2,4325.1,4325.1,2460.00000
2017,15,4327,4456,3906.2,4181.9,4181.9,3260.00000
2017,16,4200.3,4381.2,3994.4,4376.6,4376.6,2270.00000
2017,17,4384.4,4484.7,4243.7,4331.7,4331.7,2550.00000
2017,18,4324.3,4370.1,4015.4,4160.6,4160.6,2940.00000
2017,19,4137.8,4243.3,3970.6,4193.7,4193.7,2980.00000
2017,20,4189.3,4196.3,4069.9,4087.7,4087.7,2110.00000
2017,21,4090.5,4109.1,3988.6,4001.7,4001.7,2800.00000
2017,22,3998.4,4128.8,3674.6,4100.5,4100.5,3760.00000
2017,23,4089,4255.8,4078.4,4151.5,4151.5,2370.00000
2017,24,4137.6,4376.4,4130.3,4334.7,4334.7,2040.00000
2017,25,4332.8,4455.7,4307.4,4371.6,4371.6,1730.00000
2017,26,4372.1,4379.3,4269.5,4352.4,4352.4,1510.00000
2017,27,4345.1,4416.6,4317.3,4382.9,4382.9,1540.00000
2017,28,4384.5,4403.9,4224.6,4382.7,4382.7,1960.00000
2017,29,4389.2,4625.7,4352.1,4579,4579,2490.00000
2017,30,4570.4,4626.5,4471.4,4565.3,4565.3,1940.00000
2017,31,4555.6,4736,4549.4,4703.4,4703.4,1940.00000
2017,1,4701.8,4892,4678.5,4892,4892,2600.00000
2017,2,4901.4,4975,4469.2,4578.8,4578.8,2720.00000
2017,3,4585.3,4714.1,4417.6,4583,4583,1930.00000
2017,4,4591.6,4591.6,4108.4,4236.3,4236.3,2990.00000
2017,5,4228.3,4427.8,3998.1,4376.5,4376.5,2700.00000
2017,6,4376.6,4617.3,4376.6,4597.1,4597.1,2170.00000
2017,7,4589.1,4655,4491.3,4599.9,4599.9,1840.00000
2017,8,4605.2,4661,4075.2,4228.8,4228.8,2700.00000
2017,9,4229.8,4308.8,4114.1,4226.1,4226.1,1390.00000
2017,10,4229.3,4245.4,3951,4122.9,4122.9,1680.00000
2017,11,4122.5,4261.7,4099.4,4161.3,4161.3,1560.00000
2017,12,4168.9,4344.6,4085.2,4130.8,4130.8,1860.00000
2017,13,4132,4132,3789.9,3882.6,3882.6,2220.00000
2017,14,3875.4,3920.6,3153.9,3154.9,3154.9,2720.00000
2017,15,3166.3,3733.4,2946.6,3637.5,3637.5,4150.00000
2017,16,3637.8,3808.8,3487.8,3625,3625,1820.00000
2017,17,3606.3,3664.8,3445.6,3582.9,3582.9,1240.00000
2017,18,3591.1,4079.2,3591.1,4065.2,4065.2,1940.00000
2017,19,4073.8,4094.1,3868.9,3925,3925,1560.00000
2017,20,3916.4,4031.4,3857.7,3905.9,3905.9,1210.00000
2017,21,3901.5,3916.4,3613.6,3631,3631,1410.00000
2017,22,3628,3758.3,3553.5,3630.7,3630.7,1190.00000
2017,23,3629.9,3819.2,3594.6,3792.4,3792.4,928.00000
2017,24,3796.1,3796.1,3666.9,3682.8,3682.8,768.00000
2017,25,3681.6,3950.3,3681.6,3926.1,3926.1,1370.00000
2017,26,3928.4,3969.9,3869.9,3892.4,3892.4,1040.00000
2017,27,3892.9,4210,3884.8,4200.7,4200.7,1690.00000
2017,28,4197.1,4279.3,4109.7,4174.7,4174.7,1710.00000
2017,29,4171.6,4214.6,4039.3,4163.1,4163.1,1370.00000
2017,30,4166.1,4358.4,4160.9,4338.7,4338.7,1210.00000
2017,1,4341,4403.7,4269.8,4403.7,4403.7,1210.00000
2017,2,4395.8,4470.2,4377.5,4409.3,4409.3,1430.00000
2017,3,4408.5,4432.5,4258.9,4317.5,4317.5,1290.00000
2017,4,4319.4,4352.3,4210.4,4229.4,4229.4,1120.00000
2017,5,4229.9,4362.6,4164,4328.4,4328.4,1160.00000
2017,6,4324.5,4413.3,4320.5,4370.8,4370.8,1070.00000
2017,7,4369.4,4443.9,4321,4426.9,4426.9,907.00000
2017,8,4429.7,4624.1,4405.6,4610.5,4610.5,1310.00000
2017,9,4614.5,4878.7,4564.3,4772,4772,1970.00000
2017,10,4776.2,4922.2,4765.1,4782,4782,1600.00000
2017,11,4789.3,4873.7,4751.6,4826.5,4826.5,1220.00000
2017,12,4829.6,5446.9,4822,5446.9,5446.9,2790.00000
2017,13,5464.2,5840.3,5436.9,5647.2,5647.2,3620.00000
2017,14,5643.5,5837.7,5591.6,5831.8,5831.8,1670.00000
2017,15,5836,5852.5,5478.6,5678.2,5678.2,1980.00000
2017,16,5687.6,5776.2,5544.2,5725.6,5725.6,2010.00000
2017,17,5741.6,5800.4,5472.7,5605.5,5605.5,1820.00000
2017,18,5603.8,5603.8,5151.4,5590.7,5590.7,2400.00000
2017,19,5583.7,5744.4,5531.1,5708.5,5708.5,1780.00000
2017,20,5708.1,6060.1,5627.2,6011.5,6011.5,2350.00000
2017,21,5996.8,6194.9,5965.1,6031.6,6031.6,2210.00000
2017,22,6036.7,6076.3,5792.3,6008.4,6008.4,2030.00000
2017,23,6006,6075.6,5732.5,5930.3,5930.3,2400.00000
2017,24,5935.5,5935.5,5504.2,5526.6,5526.6,2740.00000
2017,25,5524.6,5754.3,5397.9,5750.8,5750.8,1970.00000
2017,26,5748,5976.8,5721.2,5904.8,5904.8,1910.00000
2017,27,5899.7,5988.4,5728.8,5780.9,5780.9,1710.00000
2017,28,5787.8,5876.7,5689.2,5753.1,5753.1,1400.00000
2017,29,5754.4,6255.7,5724.6,6153.9,6153.9,2860.00000
2017,30,6114.9,6215,6040.9,6130.5,6130.5,1770.00000
2017,31,6132,6470.4,6103.3,6468.4,6468.4,2310.00000
2017,1,6441,6767.3,6377.9,6767.3,6767.3,2870.00000
2017,2,6777.8,7367.3,6758.7,7078.5,7078.5,4650.00000
2017,3,7087.5,7461.3,7002.9,7207.8,7207.8,3370.00000
2017,4,7164.5,7492.9,7031.3,7380,7380,2480.00000
2017,5,7404.5,7617.5,7333.2,7407.4,7407.4,2380.00000
2017,6,7403.2,7445.8,7007.3,7022.8,7022.8,3110.00000
2017,7,7023.1,7253.3,7023.1,7144.4,7144.4,2330.00000
2017,8,7141.4,7776.4,7114,7459.7,7459.7,4600.00000
2017,9,7446.8,7446.8,7101.5,7143.6,7143.6,3230.00000
2017,10,7173.7,7312,6436.9,6618.1,6618.1,5210.00000
2017,11,6618.6,6873.1,6204.2,6357.6,6357.6,4910.00000
2017,12,6295.5,6625,5519,5950.1,5950.1,8960.00000
2017,13,5938.3,6811.2,5844.3,6559.5,6559.5,6260.00000
2017,14,6561.5,6765,6461.8,6635.8,6635.8,3200.00000
2017,15,6634.8,7342.3,6634.8,7315.5,7315.5,4200.00000
2017,16,7323.2,7967.4,7176.6,7871.7,7871.7,5120.00000
2017,17,7853.6,8004.6,7561.1,7709,7709,4650.00000
2017,18,7697.2,7885,7463.4,7790.1,7790.1,3670.00000
2017,19,7766,8101.9,7694.1,8036.5,8036.5,3150.00000
2017,20,8039.1,8336.9,7949.4,8200.6,8200.6,3490.00000
2017,21,8205.7,8348.7,7762.7,8071.3,8071.3,4280.00000
2017,22,8078,8302.3,8075.5,8253.5,8253.5,3630.00000
2017,23,8232.4,8267.4,8038.8,8038.8,8038.8,4230.00000
2017,24,8074,8374.2,7940.9,8253.7,8253.7,5060.00000
2017,25,8241.7,8790.9,8191.1,8790.9,8790.9,4340.00000
2017,26,8789,9522.9,8775.6,9330.5,9330.5,5480.00000
2017,27,9352.7,9818.3,9352.7,9818.3,9818.3,5650.00000
2017,28,9823.4,10125.7,9736.3,10058.8,10058.8,6350.00000
2017,29,10077.4,11517.4,9601,9888.6,9888.6,11600.00000
2017,30,9906.8,10801,9202,10233.6,10233.6,8310.00000
2017,1,10198.6,11046.7,9694.7,10975.6,10975.6,6780.00000
2017,2,10978.3,11320.2,10905.1,11074.6,11074.6,5140.00000
2017,3,11082.7,11858.7,10862,11323.2,11323.2,6610.00000
2017,4,11315.4,11657.2,11081.8,11657.2,11657.2,6130.00000
2017,5,11685.7,12032,11604.6,11916.7,11916.7,6900.00000
2017,6,11923.4,14369.1,11923.4,14291.5,14291.5,12700.00000
2017,7,14266.1,17899.7,14057.3,17899.7,17899.7,18000.00000
2017,8,17802.9,18353.4,14336.9,16569.4,16569.4,21100.00000
2017,9,16523.3,16783,13674.9,15178.2,15178.2,13900.00000
2017,10,15168.4,15850.6,13226.6,15455.4,15455.4,13400.00000
2017,11,15427.4,17513.9,15404.8,16936.8,16936.8,12200.00000
2017,12,16919.8,17781.8,16571.6,17415.4,17415.4,14600.00000
2017,13,17500,17653.1,16039.7,16408.2,16408.2,13000.00000
2017,14,16384.6,17085.8,16185.9,16564,16564,13800.00000
2017,15,16601.3,18154.1,16601.3,17706.9,17706.9,14300.00000
2017,16,17760.3,19716.7,17515.3,19497.4,19497.4,12700.00000
2017,17,19475.8,20089,18974.1,19140.8,19140.8,13300.00000
2017,18,19106.4,19371,18355.9,19114.2,19114.2,14800.00000
2017,19,19118.3,19177.8,17275.4,17776.7,17776.7,16900.00000
2017,20,17760.3,17934.7,16077.7,16624.6,16624.6,22100.00000
2017,21,16642.4,17567.7,15342.7,15802.9,15802.9,16500.00000
2017,22,15898,15943.4,11833,13831.8,13831.8,22200.00000
2017,23,13948.7,15603.2,13828.8,14699.2,14699.2,13100.00000
2017,24,14608.2,14626,12747.7,13925.8,13925.8,11600.00000
2017,25,13995.9,14593,13448.9,14026.6,14026.6,10700.00000
2017,26,14036.6,16461.2,14028.9,16099.8,16099.8,13500.00000
2017,27,16163.5,16930.9,15114.3,15838.5,15838.5,12500.00000
2017,28,15864.1,15888.4,13937.3,14606.5,14606.5,12300.00000
2017,29,14695.8,15279,14307,14656.2,14656.2,13000.00000
2017,30,14681.9,14681.9,12350.1,12952.2,12952.2,14500.00000
2017,31,12897.7,14377.4,12755.6,14156.4,14156.4,12100.00000
2018,1,14112.2,14112.2,13154.7,13657.2,13657.2,10300.00000
2018,2,13625,15444.6,13163.6,14982.1,14982.1,16800.00000
2018,3,14978.2,15572.8,14844.5,15201,15201,16900.00000
2018,4,15270.7,15739.7,14522.2,15599.2,15599.2,21800.00000
2018,5,15477.2,17705.2,15202.8,17429.5,17429.5,23800.00000
2018,6,17462.1,17712.4,16764.6,17527,17527,18300.00000
2018,7,17527.3,17579.6,16087.7,16477.6,16477.6,15900.00000
2018,8,16476.2,16537.9,14208.2,15170.1,15170.1,18400.00000
2018,9,15123.7,15497.5,14424,14595.4,14595.4,16700.00000
2018,10,14588.5,14973.3,13691.2,14973.3,14973.3,18500.00000
2018,11,14968.2,15018.8,13105.9,13405.8,13405.8,16500.00000
2018,12,13453.9,14229.9,13158.1,13980.6,13980.6,12100.00000
2018,13,13952.4,14659.5,13952.4,14360.2,14360.2,12800.00000
2018,14,14370.8,14511.8,13268,13772,13772,11100.00000
2018,15,13767.3,14445.5,13641.7,13819.8,13819.8,12800.00000
2018,16,13836.1,13843.1,10194.9,11490.5,11490.5,18900.00000
2018,17,11431.1,11678,9402.3,11188.6,11188.6,18800.00000
2018,18,11198.8,12107.3,10942.5,11474.9,11474.9,15000.00000
2018,19,11429.8,11992.8,11172.1,11607.4,11607.4,10700.00000
2018,20,11656.2,13103,11656.2,12899.2,12899.2,11800.00000
2018,21,12889.2,12895.9,11288.2,11600.1,11600.1,9940.00000
2018,22,11633.1,11966.4,10240.2,10931.4,10931.4,10500.00000
2018,23,10944.5,11377.6,10129.7,10868.4,10868.4,9660.00000
2018,24,10903.4,11501.4,10639.8,11359.4,11359.4,9940.00000
2018,25,11421.7,11785.7,11057.4,11259.4,11259.4,8870.00000
2018,26,11256,11656.7,10470.3,11171.4,11171.4,9750.00000
2018,27,11174.9,11614.9,10989.2,11440.7,11440.7,7580.00000
2018,28,11475.3,12040.3,11475.3,11786.3,11786.3,8350.00000
2018,29,11755.5,11875.6,11179.2,11296.4,11296.4,7110.00000
2018,30,11306.8,11307.2,10036.2,10106.3,10106.3,8640.00000
2018,31,10108.2,10381.6,9777.4,10221.1,10221.1,8040.00000
2018,1,10237.3,10288.8,8812.3,9170.5,9170.5,9960.00000
2018,2,9142.3,9142.3,7796.5,8830.8,8830.8,12700.00000
2018,3,8852.1,9430.8,8251.6,9174.9,9174.9,7260.00000
2018,4,9175.7,9334.9,8031.2,8277,8277,7070.00000
2018,5,8270.5,8364.8,6756.7,6955.3,6955.3,9290.00000
2018,6,7051.8,7850.7,6048.3,7754,7754,14000.00000
2018,7,7755.5,8509.1,7236.8,7621.3,7621.3,9170.00000
2018,8,7637.9,8558.8,7637.9,8265.6,8265.6,9350.00000
2018,9,8271.8,8737,7884.7,8737,8737,6780.00000
2018,10,8720.1,9122.5,8295.5,8621.9,8621.9,7780.00000
2018,11,8616.1,8616.1,7931.1,8130,8130,6120.00000
